Referring page title,Referring page URL,Language,Platform,Referring page HTTP code,Domain rating,UR,Domain traffic,Referring domains,Linked domains,External links,Page traffic,Keywords,Target URL,Left context,Anchor,Right context,Redirect Chain URLs,Redirect Chain status codes,Type,Is spam,Content,Nofollow,UGC,Sponsored,Rendered,Raw,Lost status,Drop reason,Discovered status,First seen,Last seen,Lost,Author,Page type,Page category,Links in group
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/holland-america-line,,Holland America Line*,: Stay active with walking tracks and fitness programs designed,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/virgin-voyages,Virgin Voyages* : Skip the traditional gym vibe and hit,The Athletic Club*,"with outdoor boxing, functional training areas, and a 360-degree sea-view",,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/royal-caribbean-cruises,Royal Caribbean* : The,Vitality Spa & Fitness Center*,"combines cutting-edge facials, body therapies, and even medi-spa options like",,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/,"sunrise yoga session on deck, there’s no better way to","nurture your mind, body, and soul while you sail*.",,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/celebrity-cruises,"include F45 Training high-intensity interval sessions, Peloton bikes, and even",destination-themed wellness classes*,.,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/msc-cruises,,Salt Therapy Rooms (MSC Cruises)*,: Relax in a serene Himalayan salt room* designed to,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/seabourn-cruise-line,,Seabourn*,": Their Spa & Wellness program, developed with Dr. Andrew",,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/oceania-cruises,,Oceania Cruises*,": Enjoy Pilates reformer sessions, barre classes, and personal training",,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
"Wellness at sea: Spas, fitness & relaxation on a cruise | Seniors Discount Club",https://seniorsdiscountclub.com.au/threads/wellness-at-sea-spas-fitness-relaxation-on-a-cruise.79329/,en,,200,29,9,440,0,15,31,0,0,https://www.cruiseaway.com.au/cruiseline/viking-ocean-cruises,,Nordic Snow Grotto (Viking)*,: Move between icy snow rooms and hot saunas for,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-11 13:01:36,2026-04-02 04:28:31,,Vella Gonzaga,,,1
Sustainable Cruising: How Cruise Lines Are Thinking About the Environment | Cruise1st Blog,https://www.cruise1st.co.uk/blog/sustainable-cruising-how-cruise-lines-are-thinking-about-the-environment/,en,wordpress,200,35,8,43014,0,7,15,0,0,http://www.cruiseaway.com.au/ship/msc-fantasia,"that 100 per cent of its cruise ships, such as",MSC Fantasia,"and MSC Preziosa , will be equipped with EGCS by",,,text,false,true,false,false,false,false,true,,,linkrestored,2025-07-11 11:28:20,2026-05-07 07:57:49,,Darcy Alexander,,,1
Sustainable Cruising: How Cruise Lines Are Thinking About the Environment | Cruise1st Blog,https://www.cruise1st.co.uk/blog/sustainable-cruising-how-cruise-lines-are-thinking-about-the-environment/,en,wordpress,200,35,8,43014,0,7,15,0,0,http://www.cruiseaway.com.au/ship/norwegian-sun,"also implemented EGCS on five of its ships, including the",Norwegian Sun,"and the Norwegian Jade , since 2016.",,,text,false,true,false,false,false,false,true,,,linkrestored,2025-07-11 11:28:20,2026-05-07 07:57:49,,Darcy Alexander,,,2
Sustainable Cruising: How Cruise Lines Are Thinking About the Environment | Cruise1st Blog,https://www.cruise1st.co.uk/blog/sustainable-cruising-how-cruise-lines-are-thinking-about-the-environment/,en,wordpress,200,35,8,43014,0,7,15,0,0,http://www.cruiseaway.com.au/ship/msc-preziosa,"cent of its cruise ships, such as MSC Fantasia and",MSC Preziosa,", will be equipped with EGCS by the end of",,,text,false,true,false,false,false,false,true,,,linkrestored,2025-07-11 11:28:20,2026-05-07 07:57:49,,Darcy Alexander,,,1
Sustainable Cruising: How Cruise Lines Are Thinking About the Environment | Cruise1st Blog,https://www.cruise1st.co.uk/blog/sustainable-cruising-how-cruise-lines-are-thinking-about-the-environment/,en,wordpress,200,35,8,43014,0,7,15,0,0,https://www.cruiseaway.com.au/blog/cruise-news/sustainable-cruising/,that have been installed on cruise ships. Content derived from,CruiseAway,:,,,text,false,true,false,false,false,false,true,,,linkrestored,2025-07-11 11:28:20,2026-05-07 07:57:49,,Darcy Alexander,,,1
Sustainable Cruising: How Cruise Lines Are Thinking About the Environment | Cruise1st Blog,https://www.cruise1st.co.uk/blog/sustainable-cruising-how-cruise-lines-are-thinking-about-the-environment/,en,wordpress,200,35,8,43014,0,7,15,0,0,http://www.cruiseaway.com.au/ship/norwegian-jade,"five of its ships, including the Norwegian Sun and the",Norwegian Jade,", since 2016.",,,text,false,true,false,false,false,false,true,,,linkrestored,2025-07-11 11:28:20,2026-05-07 07:57:49,,Darcy Alexander,,,1
Links,http://www.loreley-info.com/eng/rhein-rhine/links.php,en,,200,31,7,525,0,5,7,0,0,https://www.cruiseaway.com.au/,are plenty of cruise options and you can go to,www.dreamlines.com.au,to research and compare the best one for you.,http://www.dreamlines.com.au/,301,text,false,false,false,false,false,false,true,,,linkrestored,2016-12-21 15:49:08,2026-04-21 04:25:05,,Elke Greiff-Gossen,,,2
"Save on travel adventures at Click Frenzy's big event for 2025 | Newcastle Herald | Newcastle, NSW",https://www.newcastleherald.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,72,6,40187,0,34,53,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 06:17:10,2026-05-10 22:05:12,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | Southern Cross | Junee, NSW",https://www.juneesoutherncross.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,31,6,3519,0,31,46,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 04:50:37,2026-05-08 14:44:15,,,,,1
How To Monetize A Travel Blog (22 Recommended Affiliate Programs),https://thirstyaffiliates.com/blog/how-to-monetize-a-travel-blog,en,wordpress,200,72,6,209,2,30,36,0,0,https://www.cruiseaway.com.au/affiliate-program,,Cruise Away,($10 per booking quote),,,text,false,true,false,false,false,true,true,,,pagefound,2024-05-07 17:30:13,2026-05-05 15:52:46,,Josh Kohlbach,Article > How-to,Travel > Travel agencies > Other; Business > Marketing > Marketing; Internet > Web services > Affiliate programs,1
Useful Links while travelling - Around and About,https://www.aroundandabout.com.au/useful-links/,en,wordpress,200,17,6,45,0,51,69,0,0,https://www.cruiseaway.com.au/,,Dreamlines Great cruisers many discounts,,https://www.dreamlines.com.au/,301,text,false,false,false,false,false,false,true,,,linkrestored,2022-02-01 10:14:01,2026-05-10 17:01:47,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | Bendigo Advertiser | Bendigo, VIC",https://www.bendigoadvertiser.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,65,6,17066,0,28,44,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 08:41:25,2026-05-08 11:23:46,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | Wellington Times | Wellington, NSW",https://www.wellingtontimes.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,34,6,414,0,31,46,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 10:32:07,2026-05-05 23:36:58,,,,,1
"35 BEST local Travel Agents in North Sydney, NSW | Yellow Pages®",https://www.yellowpages.com.au/find/travel-agents/north-sydney-nsw-2060,en,,200,83,6,398544,0,25,68,0,0,https://www.cruiseaway.com.au/,,View Website,,http://www.dreamlines.com.au/,301,text,false,false,true,false,false,false,true,,,pagefound,2024-06-06 07:20:59,2025-12-08 22:04:22,,,,,18
"Asia Pacific Cruise Market Size & Outlook, 2033",https://www.grandviewresearch.com/horizon/outlook/cruise-market/asia-pacific,en,,200,91,6,286441,4,11,17,0,0,https://www.cruiseaway.com.au/,,http://www.cruiseaway.com.au/,,http://www.cruiseaway.com.au/,301,text,false,true,false,false,false,true,true,,,linkfound,2025-07-31 10:15:31,2026-04-24 20:08:48,,,Article > Research,Travel > Specialty travel > Luxury travel; Business,34
17+ Best Cruise Booking Sites,https://travelsites.com/best-cruise-sites/,en,wordpress,200,23,6,135,5,23,32,0,0,https://www.cruiseaway.com.au/,,Open website,,,,text,false,false,false,false,false,false,true,,,linkrestored,2022-01-03 20:38:38,2026-05-05 14:33:57,,,Article > Roundup,Travel > Specialty travel > Luxury travel,2
"Resource Links - Resources for responsible, sustainable travel",https://sustainableships.com/resource-links/,en,wordpress,200,0.6,6,1,0,21,27,0,0,https://www.cruiseaway.com.au/blog/cruise-news/sustainable-cruising/,,Cruise Away Blog,,,,text,false,false,true,false,false,false,true,,,linkrestored,2022-09-09 10:14:43,2026-05-08 23:46:28,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | Lithgow Mercury | Lithgow, NSW",https://www.lithgowmercury.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,39,6,1565,0,31,46,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 03:35:27,2026-05-09 12:17:58,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | Namoi Valley Independent | Gunnedah, NSW",https://www.nvi.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,40,5,481,0,28,43,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 10:11:13,2026-04-17 20:19:51,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | The Advertiser - Cessnock | Cessnock, NSW",https://www.cessnockadvertiser.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,43,5,441,0,31,46,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 10:16:27,2026-05-10 23:05:46,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | Manning River Times | Taree, NSW",https://www.manningrivertimes.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,50,5,1764,0,30,45,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 02:35:13,2026-05-06 06:26:31,,,,,1
"Save on travel adventures at Click Frenzy's big event for 2025 | Daily Liberal | Dubbo, NSW",https://www.dailyliberal.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,57,5,9887,0,33,48,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 04:05:00,2026-05-11 11:48:10,,,,,1
Useful Information - Travel Gate Sweden,https://travelgatesweden.se/useful-information-with-links-to-sweden-image-banks/,en,wordpress,200,1.8,5,10,0,41,80,0,0,https://www.cruiseaway.com.au/cruise-destinations,Link to cruise calls in Norway,"fjord area, Bergen and Flåm",,http://www.cruiseaway.com.au/cruise-port/flam_norway,301,text,false,true,false,false,false,false,true,,,linkfound,2025-07-08 08:39:56,2026-04-28 05:09:00,,,,,2
"Save on travel adventures at Click Frenzy's big event for 2025 | The Armidale Express | Armidale, NSW",https://www.armidaleexpress.com.au/story/9043916/save-on-travel-adventures-at-click-frenzys-big-event-for-2025/,en,,200,49,5,2296,0,29,44,0,0,https://www.cruiseaway.com.au/cruise-deals,,Cruiseaway,- $400 onboard credit and reduced deposits on cruises,,,text,false,true,false,false,false,false,true,,,pagefound,2025-08-28 10:16:59,2026-05-05 10:30:42,,,,,1
23 Best Cruise Affiliate Programs to Monetize Luxury Travel Blog,https://www.affiliatebooster.com/cruise-affiliate-programs/,en,wordpress,200,58,5,1058,1,39,65,0,0,https://www.cruiseaway.com.au/affiliate-program,8.,CruiseAway,,,,text,false,true,false,false,false,false,true,,,pagefound,2021-12-06 20:44:49,2026-04-28 18:25:23,,Jitendra Vaswani,Article > Roundup,Travel > Specialty travel > Luxury travel; Business,1
When’s the Best Time to Book a Cruise? | Seniors Discount Club,https://seniorsdiscountclub.com.au/threads/when%E2%80%99s-the-best-time-to-book-a-cruise.77675/,en,,200,29,4.9,440,0,15,25,0,0,https://www.cruiseaway.com.au/christmas-cruises,,Christmas and New Year cruises are in hot demand*.,"If you’re dreaming of sailing over the festive season, be",,,text,false,true,false,false,false,false,true,,,pagefound,2025-07-15 04:25:29,2026-03-08 13:49:27,,Vella Gonzaga,,,1
When’s the Best Time to Book a Cruise? | Seniors Discount Club,https://seniorsdiscountclub.com.au/threads/when%E2%80%99s-the-best-time-to-book-a-cruise.77675/,en,,200,29,4.9,440,0,15,25,0,0,https://www.cruiseaway.com.au/,agents and cruise specialists like CruiseAway * have access to,"exclusive pricing, group rates, and bonus inclusions*",that you might not find booking directly. On top of,,,text,false,true,false,false,false,false,true,,,pagefound,2025-07-15 04:25:29,2026-03-08 13:49:27,,Vella Gonzaga,,,1
When’s the Best Time to Book a Cruise? | Seniors Discount Club,https://seniorsdiscountclub.com.au/threads/when%E2%80%99s-the-best-time-to-book-a-cruise.77675/,en,,200,29,4.9,440,0,15,25,0,0,https://www.cruiseaway.com.au/repositioning-cruises,,4. Travel in Shoulder Season or Look for Repositioning Cruises,*​,,,text,false,true,false,false,false,false,true,,,pagefound,2025-07-15 04:25:29,2026-03-08 13:49:27,,Vella Gonzaga,,,1
When’s the Best Time to Book a Cruise? | Seniors Discount Club,https://seniorsdiscountclub.com.au/threads/when%E2%80%99s-the-best-time-to-book-a-cruise.77675/,en,,200,29,4.9,440,0,15,25,0,0,https://www.cruiseaway.com.au/early-bird-cruise-specials,"destination, sailing date, or cabin type—it’s smart to book early.","Cruise lines often release their itineraries 12 to 18 months ahead*,","and early bookers usually benefit from lower launch fares, bonus",,,text,false,true,false,false,false,false,true,,,pagefound,2025-07-15 04:25:29,2026-03-08 13:49:27,,Vella Gonzaga,,,1
Golden Rock Airport - List of Airports,http://listofairportsintheworld.com/Golden+Rock+Airport,en,,200,1.5,4.9,0,0,24,31,0,0,https://www.cruiseaway.com.au/cruise-port/basseterre_st_kitts_nevis,,[view],,http://www.cruiseaway.com.au/cruise-port/basseterre_st_kitts_nevis,301,text,false,false,false,false,false,false,true,,,linkrestored,2018-04-24 02:55:19,2026-05-08 10:40:45,,,,,17
