Referring page title,Referring page URL,Language,Platform,Referring page HTTP code,Domain rating,UR,Domain traffic,Referring domains,Linked domains,External links,Page traffic,Keywords,Target URL,Left context,Anchor,Right context,Redirect Chain URLs,Redirect Chain status codes,Type,Is spam,Content,Nofollow,UGC,Sponsored,Rendered,Raw,Lost status,Drop reason,Discovered status,First seen,Last seen,Lost,Author,Page type,Page category,Links in group
Longest flights - Wikipedia,https://en.wikipedia.org/wiki/Longest_flights,en,wikis,200,97,6,4189424640,128,199,730,32085,766,https://www.singaporeair.com/en_UK/sg/media-centre/press-release/article/?q=en_UK/2020/October-December/ne1720-201020,,"""Singapore Airlines To Begin Non-Stop Services To New York's JFK International Airport""",".www.singaporeair.com. Archived from the original on November 2, 2021",,,text,false,true,true,false,false,false,true,,,linkfound,2020-11-17 22:39:38,2026-04-14 07:10:06,,,Article > Wiki,Travel > Transportation > Air travel,2
Longest flights - Wikipedia,https://en.wikipedia.org/wiki/Longest_flights,en,wikis,200,97,6,4189424640,128,199,730,32085,766,https://www.singaporeair.com/en_UK/gb/corporate/newsroom/press-release/ne121218.jsp,,"""SIA To Make Network Adjustments In Northern Summer Schedule""","(Press release). Singapore Airlines . December 18, 2012. Archived from","http://singaporeair.com/jsp/cms/en_UK/press_release_news/ne121218.jsp, https://singaporeair.com/en_UK/media-centre/press-release/ne121218.jsp, https://www.singaporeair.com/en_UK/media-centre/press-release/ne121218.jsp","301, 301, 301",text,false,true,true,false,false,false,true,,,linkfound,2026-03-11 05:19:09,2026-04-14 07:10:06,,,Article > Wiki,Travel > Transportation > Air travel,3
Longest flights - Wikipedia,https://en.wikipedia.org/wiki/Longest_flights,en,wikis,200,97,6,4189424640,128,199,730,32085,766,https://www.singaporeair.com/krisflyer/miles/miles-calculator,,"""Singapore Airlines Miles Calculator""",".SingaporeAir.com. December 19, 2023.",,,text,false,true,true,false,false,false,true,,,linkfound,2024-01-07 22:23:12,2026-04-14 07:10:06,,,Article > Wiki,Travel > Transportation > Air travel,1
Credit Cards | ANZ,https://www.anz.com.au/personal/credit-cards/,en,,200,79,20,1213623,205,14,40,29810,1198,https://www.singaporeair.com/en_UK/ppsclub_krisflyer/termsconditions-kf/,"and conditions for details: Velocity Member Terms and Conditions ,",KrisFlyer Terms and Conditions,", Airpoints Terms and Conditions , Asia Miles Terms and",,,text,false,true,false,false,false,true,true,,,pagefound,2022-08-06 20:08:29,2026-04-26 14:03:52,,,Site page > Services,Finance > Lending > Credit cards,8
Air France - Wikipedia,https://en.wikipedia.org/wiki/Air_France,en,wikis,200,97,17,4189424640,484,141,362,26964,488,https://www.singaporeair.com/en_UK/gb/media-centre/press-release/article/?q=en_UK/2017/April-June/jr0817-170413,"SilkAir Sign Codeshare Agreement With Air France-KLM"" .www.singaporeair.com. Archived from",the original,on 9 December 2018,,,text,false,true,true,false,false,false,true,,,pagefound,2022-06-06 05:54:30,2026-04-16 01:40:39,,,Article > Wiki,Travel > Transportation > Air travel,1
İstanbul Havalimanı - Vikipedi,https://tr.wikipedia.org/wiki/%C4%B0stanbul_Havaliman%C4%B1,tr,wikis,200,97,7,4189424640,41,65,182,25662,331,https://www.singaporeair.com/en_UK/tr/media-centre/news-alert/?id=jsj305uj,"Istanbul Airport Operations"" . Singapore Airlines. 28 Mart 2019 tarihinde",kaynağından,arşivlendi,,,text,false,true,true,false,false,false,true,,,pagefound,2022-09-12 10:24:55,2026-04-26 11:35:32,,,Article > Wiki,Travel > Transportation > Air travel,1
Newark Liberty International Airport - Wikipedia,https://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,en,wikis,200,97,13,4189424640,2030,177,435,23353,741,https://www.singaporeair.com/flight-schedule,,"""Flight Schedule""",".singaporeair.com. Archived from the original on June 20, 2022",,,text,false,true,true,false,false,false,true,,,linkfound,2022-06-28 00:44:25,2026-04-24 20:43:16,,,Article > Wiki,Travel > Transportation > Air travel,1
Lounges and hotels | Heathrow,https://www.heathrow.com/at-the-airport/lounges-hotels-spas,en,,200,81,24,1484376,54,13,17,22689,772,https://www.singaporeair.com/en_UK/flying-withus/before-the-flight/lounges/silverkris/,,More details,,http://www.singaporeair.com/en_UK/travel-information/lounge-silverkris/lounge-silverkrisoverseas/,301,text,false,false,false,false,false,true,false,,,linkrestored,2025-12-05 20:57:59,2026-04-27 21:51:22,,,Site page > Services,Travel > Accommodations > Other,3
HappyFares.in - Best Deals & Discounts on Flight Tickets,https://www.happyfares.in/,en,,200,39,14,41269,276,14,16,22389,537,https://www.singaporeair.com/en_UK/us/home,,Singapore Airlines,,,,text,false,false,false,false,false,false,true,,,linkrestored,2023-08-31 05:21:45,2026-04-16 09:51:43,,,Site page > Services,Travel > Transportation > Air travel,311
Airlines and Terminals | London Gatwick Airport,https://www.gatwickairport.com/flights/which-terminal.html,en,,200,77,13,854064,1708,64,78,22075,1419,https://www.singaporeair.com/en_UK/gb/home,,Singapore Airlines Singapore AirlinesCode: SQNorth Terminal,,,,image,false,false,false,false,false,false,true,,,linkrestored,2024-06-05 14:25:52,2026-04-16 12:03:09,,,Site page > Services,Travel > Transportation > Air travel,1
Home | Harlequins FC,https://www.quins.co.uk/,en,,200,59,24,37944,624,31,42,20090,225,https://www.singaporeair.com/en_UK/gb/home,,Singapore Airlines Official Airline Partner,,,,image,false,false,false,false,false,true,false,,,linkrestored,2024-09-19 21:54:23,2026-04-27 23:55:35,,,Site page > Home,Sports > Team sports > Soccer,123
Changi Airport - Wikipedia,https://en.wikipedia.org/wiki/Changi_Airport,en,wikis,200,97,12,4189424640,1967,119,374,19082,434,https://www.singaporeair.com/en_UK/sg/corporate/newsroom/press-release/2026/january---march-2026/Sia_Hangzhou_June2026/,,"""Singapore Airlines To Launch Services To Hangzhou In June 2026""",.Singapore Airlines. 23 March 2026.,,,text,false,true,true,false,false,false,true,,,linkfound,2026-03-31 21:02:08,2026-04-25 08:08:16,,,Article > Wiki,Travel > Transportation > Air travel,2
Changi Airport - Wikipedia,https://en.wikipedia.org/wiki/Changi_Airport,en,wikis,200,97,12,4189424640,1967,119,374,19082,434,https://www.singaporeair.com/en_UK/us/media-centre/news-alert/?id=lmydxjd0,,"""Relocation of Siem Reap airport operations""",.Singapore Airlines. 25 September 2023. Archived from the original on,,,text,false,true,true,false,false,false,true,,,linkfound,2025-10-01 10:20:58,2026-04-25 08:08:16,,,Article > Wiki,Travel > Transportation > Air travel,1
Changi Airport - Wikipedia,https://en.wikipedia.org/wiki/Changi_Airport,en,wikis,200,97,12,4189424640,1967,119,374,19082,434,https://www.singaporeair.com/en_UK/sg/corporate/newsroom/newsalert-listing/relocation-of-phnom-penh-airport-operations/,,"""Relocation of Phnom Penh airport operations""",.Singapore Airlines.,,,text,false,true,true,false,false,false,true,,,linkfound,2025-10-01 10:20:58,2026-04-25 08:08:16,,,Article > Wiki,Travel > Transportation > Air travel,2
Changi Airport - Wikipedia,https://en.wikipedia.org/wiki/Changi_Airport,en,wikis,200,97,12,4189424640,1967,119,374,19082,434,https://www.singaporeair.com/en_UK/us/media-centre/press-release/article/?q=en_UK/2023/July-September/ne0923-230912,,"""Singapore Airlines Launching Non-Stop Services To Brussels In April 2024""",. Singapore Airlines (Press release). 12 September 2023,,,text,false,true,true,false,false,false,true,,,linkfound,2025-10-01 10:20:58,2026-04-25 08:08:16,,,Article > Wiki,Travel > Transportation > Air travel,1
Airbus A340 - Wikipedia,https://en.wikipedia.org/wiki/Airbus_A340,en,wikis,200,97,11,4189424640,819,68,234,18645,283,https://www.singaporeair.com/en_UK/ca/media-centre/press-release/article/?q=en_UK/2018/April-June/ne2018-180530,,"""Singapore Airlines To Launch World's Longest Commercial Flights""",.Singapore Airlines.,,,text,false,true,true,false,false,false,true,,,linkfound,2020-07-12 05:21:09,2026-04-26 11:08:39,,,Article > Wiki,Autos > Commercial vehicles > Other; Travel > Transportation > Air travel,1
滙豐匯鑽卡更會賺的卡 | 信用卡詳細介紹 - 滙豐(台灣),https://www.hsbc.com.tw/credit-cards/products/cashback-titanium/,zh-tw,,200,62,11,215429,140,11,23,15428,193,https://www.singaporeair.com/en_UK/fr/ppsclub-krisflyer/,新航獎勵計畫KrisFlyer客服電話 (02) 2551-6655,www.krisflyer.com,,"http://www.krisflyer.com/, https://www.singaporeair.com/en_UK/ppsclub-krisflyer/","301, 302",text,false,false,false,false,false,false,true,lostredirect,,linkrestored,2021-04-16 16:33:20,2026-04-04 07:47:51,2026-04-06 04:02:18,,Site page > Services,Finance > Lending > Credit cards,3
COVID-19 pandemic in Singapore - Wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Singapore,en,wikis,200,97,8,4189424640,1084,97,642,15348,224,https://www.singaporeair.com/en_UK/sg/media-centre/press-release/article/?q=en_UK/2020/July-September/ne1420-200910,,"""SIA Group To Rationalise Staff Numbers Amid Unprecedented Global Aviation Crisis""",.singaporeair.com,,,text,false,true,true,false,false,false,true,,,linkrestored,2021-08-28 06:49:54,2026-04-26 02:40:26,,,Article > Wiki,Health > Public health > Health policy; Government,1
COVID-19 pandemic in Singapore - Wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Singapore,en,wikis,200,97,8,4189424640,1084,97,642,15348,224,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Financial-Results/News-Release/nr-q4fy1920.pdf,,"""Full Year Loss As Covid-19 Crippled Travel Demand in Fourth Quarter""",,,,text,false,true,true,false,false,false,true,,,linkrestored,2021-08-28 06:49:54,2026-04-26 02:40:26,,,Article > Wiki,Health > Public health > Health policy; Government,1
CARRY-ON LUGGAGE SIZES & DIMENSIONS BY AIRLINE – Briggs and Riley,https://www.briggs-riley.com/pages/carry-on-luggage-sizes-dimensions-by-airline,en,,200,60,4.5,132465,7,75,94,14970,1635,https://www.singaporeair.com/en_UK/us/home,,Singapore Airlines,,,,text,false,false,false,false,false,false,true,,,pagefound,2023-08-06 07:24:43,2026-04-26 04:35:54,,,Listing > Product,Travel > Travel accessories; Shopping > Apparel > Clothing accessories,3
The World's Top 10 Airlines of 2025 | SKYTRAX,https://www.worldairlineawards.com/worlds-top-10-airlines-2025/,en,wordpress,200,72,12,86715,2423,29,44,14796,591,https://www.singaporeair.com/en_UK/fr/home,,Singapore Airlines,success has been fuelled by its dedication to customer service.,"https://www.singaporeair.com/, https://www.singaporeair.com/fr_FR/fr/home","301, 0",text,false,true,false,false,false,false,true,lostredirect,,linkrestored,2025-06-23 14:35:08,2026-04-16 03:40:07,2026-04-16 08:10:18,,Listing collection > Location,Travel > Transportation > Air travel,9
Los Angeles International Airport - Wikipedia,https://en.wikipedia.org/wiki/Los_Angeles_International_Airport,en,wikis,200,97,24,4189424640,2958,206,516,14517,498,https://www.singaporeair.com/en_UK/plan-and-book/your-booking/flightschedule/,,"""Flight schedules""",. Singapore: Singapore Airlines Group. Archived from the original on,,,text,false,true,true,false,false,false,true,,,linkfound,2020-06-06 14:02:27,2026-04-23 00:11:48,,,Article > Wiki,Travel > Transportation > Air travel,1
ボーイング787 - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%9C%E3%83%BC%E3%82%A4%E3%83%B3%E3%82%B0787,ja,wikis,200,97,7,4189424640,101,62,166,13389,62,http://www.singaporeair.com/ja_JP/jp/media-centre/press-release/article/?q=en_UK/2018/January-March/ne0818-180222,New 787-10s” [シンガポール航空の新型787-10が就航する第2の目的地はパース] (Press release) (英語). シンガポール航空 . 2018年2月22日. 2018年4月16日時点の,オリジナル,よりアーカイブ,,,text,false,true,true,false,false,false,true,,,pagefound,2021-08-16 02:00:44,2026-04-04 12:38:59,,,Article > Wiki,Autos > Personal aircraft; Science > Technology > Other,1
Best Air Miles Credit Cards | Up to S$400,https://www.moneysmart.sg/credit-cards/air-miles,en,,200,67,20,599883,120,11,20,13211,154,https://www.singaporeair.com/content/dam/sia/web-assets/pdfs/ppsclub-krisflyer/krisflyer/progupdates/awardcharts/SingaporeAirlinesOne-WayAdvantageSaverAwardChartupdated1Nov25.pdf,"1,000 KrisFlyer miles will differ for different destinations as per",SIA's redemption chart,", so naturally, the average value of a mile if",,,text,false,true,false,false,false,false,true,,,linkfound,2025-10-22 08:42:07,2026-04-16 14:25:43,,,Article > Review,Finance > Lending > Credit cards; Travel > Travel agencies > Other,1
24 of the BEST things you must do in Hanoi - Little Grey Box,https://littlegreybox.net/24-of-the-best-things-you-must-do-in-hanoi/,en,wordpress,200,30,4.7,108572,3,38,77,12709,129,https://www.singaporeair.com/en_UK/au/home,I flew from Singapore to Hanoi on a direct flight with,Singapore Airlines,and had a fantastic experience. If you’re still figuring out,,,text,false,true,false,false,false,true,true,,,pagefound,2022-12-04 04:24:25,2026-04-27 16:24:07,,,Article > Roundup,Travel > Tourist destinations > Buildings,1
Checked Baggage Allowance | Prepare to Travel | Air India,https://www.airindia.com/in/en/travel-information/baggage-guidelines/checked-baggage-allowance.html,en,,200,78,6,3111603,140,14,21,12650,865,https://www.singaporeair.com/en_UK/in/travel-info/charges-changes/taxes-service-fees/,,Click Here,for the details of operating carrier Singapore Airlines,,,text,false,true,false,false,false,true,true,,,linkrestored,2023-05-09 10:58:30,2026-04-28 02:55:30,,,Site page > Services,Travel > Transportation > Air travel,1
MeetHK.com 旅遊情報網 - 最新平機票及酒店優惠 | 優惠碼 | code,https://www.meethk.com/,"zh-tw, en",wordpress,200,10,11,20734,222,47,125,11261,199,https://www.singaporeair.com/en_UK/hk/home,,新加坡航空,,https://www.singaporeair.com/zh_TW/hk/home,0,text,false,false,false,false,false,false,true,,,linkrestored,2022-08-08 17:45:52,2026-04-16 07:49:34,,,Listing collection > Location,Travel > Travel agencies > Vacation,76
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/en_UK/np/media-centre/press-release/article/?q=en_UK/2017/October-December/ne2117-171102,,"""Singapore Airlines' New Cabin Products To Redefine Premium Air Travel""",,,,text,false,true,true,false,false,false,true,,,linkfound,2025-01-18 16:20:37,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/content/dam/sia/web-assets/pdfs/about-us/information-for-investors/annual-report/annualreport2425.pdf,,"""Singapore Airlines Annual Report FY 2024/25""",,,,text,false,true,true,false,false,false,true,,,linkfound,2026-04-17 06:02:43,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/en_UK/hk/plan-travel/partner-airlines/Garuda-Indonesia/,,"""Garuda Indonesia Singapore Airlines Joint Venture""",. Singapore Airlines .,,,text,false,true,true,false,false,false,true,,,linkfound,2026-01-01 07:30:00,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Annual-Report/annualreport1415.pdf,,"""Singapore Airlines Annual Report FY 2014/15""",,,,text,false,true,true,false,false,false,true,,,linkfound,2023-11-11 09:57:01,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Annual-Report/annualreport2021.pdf,,"""Singapore Airlines Annual Report FY 2020/21""",,,,text,false,true,true,false,false,false,true,,,linkrestored,2021-11-10 08:47:55,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,http://www.singaporeair.com/en_UK/sg/media-centre/press-release/article/?q=en_UK/2017/April-June/jr1217-170622,,"""Singapore Airlines And Eurowings Launch Codeshare Operations""",.Singaporeair.com. Archived from the original on 19 September 2020,,,text,false,true,true,false,false,false,true,,,linkfound,2020-06-16 21:49:18,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,2
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Annual-Report/annualreport2022.pdf,,"""Annual Report FY2021/22""",,,,text,false,true,true,false,false,false,true,,,linkfound,2022-10-08 00:37:36,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Financial-Results/presentation/AuditedFS-fy2324.pdf,,"""Annual Report FY2023/24""",,,,text,false,true,true,false,false,false,true,,,linkfound,2024-05-19 06:15:36,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/en_UK/sg/plan-travel/partner-airlines/Scandinavian/,,"""Singapore Airlines Scandinavian Airlines Joint Venture""",. Singapore Airlines .,,,text,false,true,true,false,false,false,true,,,linkfound,2026-01-01 07:30:00,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,2
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/en_UK/us/media-centre/press-release/article/?q=en_UK/2018/April-June/jr0218-180417,,"""Singapore Airlines And SilkAir To Codeshare With Fiji Airways""",.Singaporeair.com. Archived from the original on 17 April 2018,,,text,false,true,true,false,false,false,true,,,linkfound,2020-06-16 21:49:18,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Annual-Report/annualreport1314.pdf,,"""Singapore Airlines Annual Report FY 2013/14""",,,,text,false,true,true,false,false,false,true,,,linkfound,2023-11-11 09:57:01,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Annual-Report/annualreport1920.pdf,,"""Singapore Airlines Annual Report FY 2019/20""",,,,text,false,true,true,false,false,false,true,,,linkrestored,2020-10-22 19:25:53,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/en_UK/sg/corporate/newsroom/press-release/2025/july-september/singapore-airlines-and-vietnam-airlines-launch-codeshare-service/,,"""Singapore Airlines and Vietnam Airlines launch reciprocal codeshare services under a bilateral agreement""",,,,text,false,true,true,false,false,false,true,,,linkfound,2026-01-01 07:30:00,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
Singapore Airlines - Wikipedia,https://en.wikipedia.org/wiki/Singapore_Airlines,en,wikis,200,97,18,4189424640,925,109,292,11214,712,https://www.singaporeair.com/saar5/pdf/Investor-Relations/Annual-Report/annualreport1617.pdf,,"""Singapore Airlines Annual Report FY 2016/17""",,,,text,false,true,true,false,false,false,true,,,linkfound,2023-11-11 09:57:01,2026-04-17 06:02:43,,,Article > Wiki,Travel > Transportation > Air travel; Business > Defense > Aviation industry,1
